AC voltage grade,Rated power(VA),Battery voltage,Inverter voltage,Grid voltage,BUS voltage,Control current,Inverter current,Grid current,Battery voltage,PInverter,PGrid,PLoad,Load percent,SInverter,SGrid,Sload,Qinverter,Qgrid,Qload,Inverter frequency,Grid frequency,Inverter max number,Combine type,Inverter number,AC radiator temperature,Transformer temperature,DC radiator temperature,Batt power,Batt current,Batt voltage grade,Rated power(W),Communication Protocal Edition,PV voltage,Battery voltage,Charger current,Charger power,Radiator temperature,External temperature,BattVol Grade,Rated Current,MachineType,SerialNumber,Hardware,Software,ProtocalEdition,WorkState,InverterRelayState,GridRelayState,LoadRelayState,NLineRelayState,DcRelayState,EarthRelayState,AccumulatedChargerPower,AccumulatedDischargerPower,AccumulatedBuyPower,AccumulatedSellPower,AccumulatedLoadPower,AccumulatedSelfusePower,AccumulatedPvsellPower,AccumulatedGridChargerPower,Errs,ChrWorkstate,MpptState,ChargingState,BatteryRelay,PvRelay,ChrHardware,ChrSoftware,AccumulatedPvPower,Id,RecordTime,
230,3000,26.6,0,229.3,432.7,0,0,2,2,0,318,318,10,0,478,476,0,356,355,49.96,49.96,0,0,0,44,0,0,-17,0,24,3000,10414,30.7,26.6,0.7,17,43,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,330.1KWH,0KWH,0KWH,916.8KWH,330.1KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,29.1KWH,38,06/08/2020 04:57:20 p.m.,
230,3000,26.5,0,231.1,433.5,0,0,2.2,2.2,0,348,348,11,0,508,506,0,369,369,50.06,50.06,0,0,0,45,0,0,-10,0,24,3000,10414,30.7,26.6,0.1,10,42,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,330.1KWH,0KWH,0KWH,917.1KWH,330.1KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,29.1KWH,39,06/08/2020 05:57:20 p.m.,
230,3000,27.3,0,230.9,445.1,0,0,1.7,1.7,0,249,249,8,0,392,389,0,302,302,49.97,49.97,0,0,0,45,0,0,0,0,24,3000,10414,21.5,27.6,0,0,42,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,330.1KWH,0KWH,0KWH,917.2KWH,330.1KWH,0KWH,0KWH,,Stop Mode,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,29.2KWH,40,07/08/2020 12:11:42 a.m.,
230,3000,23.7,229.9,230,366.7,1.6,1.3,0,1.3,133,0,131,4,368,0,320,342,0,343,50,50.06,0,0,0,58,0,0,195,8,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,330.5KWH,0KWH,0KWH,918KWH,330.5KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,29.2KWH,41,07/08/2020 09:03:46 a.m.,
230,3000,26.6,0,229.5,434.1,0,0,2.5,2.5,0,434,433,14,0,581,580,0,387,387,49.96,49.96,0,0,0,44,0,0,-10,0,24,3000,10414,30.8,26.6,0,10,41,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,331KWH,0KWH,0KWH,919.8KWH,331KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,29.2KWH,42,07/08/2020 10:03:49 a.m.,
230,3000,26.6,0,229.3,434.6,0,0,2.3,2.3,0,378,377,12,0,541,545,0,386,395,50,50,0,0,0,44,0,0,-19,0,24,3000,10414,30.8,26.7,0.7,19,41,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,331KWH,0KWH,0KWH,920.2KWH,331KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,29.2KWH,43,07/08/2020 11:03:49 a.m.,
230,3000,26.7,0,229.5,432.1,0,0,2.1,2.1,0,341,342,11,0,484,482,0,342,342,49.99,49.99,0,0,0,36,0,0,-50,-1,24,3000,10414,30.8,26.7,1.9,50,39,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,331KWH,0KWH,0KWH,920.6KWH,331KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,29.2KWH,44,07/08/2020 12:03:50 p.m.,
230,3000,26.9,0,228,433.8,0,0,1.1,1.1,0,133,133,4,0,250,249,0,211,215,50.03,50.03,0,0,0,34,0,0,-64,-2,24,3000,10414,31.1,27,2.3,64,38,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,331KWH,0KWH,0KWH,920.9KWH,331KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,29.3KWH,45,07/08/2020 01:03:50 p.m.,
230,3000,26.5,0,227.1,431.6,0,0,1.6,1.6,0,282,282,9,0,363,360,0,228,228,50.01,50.01,0,0,0,33,0,0,-28,-1,24,3000,10414,30.8,26.7,1.1,28,38,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,331KWH,0KWH,0KWH,921.1KWH,331KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,29.3KWH,46,07/08/2020 02:03:50 p.m.,
230,3000,26.6,0,234.4,432.3,0,0,1.1,1.1,0,134,135,4,0,257,253,0,219,219,49.97,49.97,0,0,0,34,0,0,-25,0,24,3000,10414,30.7,26.6,1,25,38,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,331KWH,0KWH,0KWH,921.2KWH,331KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,29.4KWH,47,07/08/2020 03:03:50 p.m.,
230,3000,26.8,0,231.3,434.4,0,0,5.2,5.1,0,788,791,26,0,1197,1194,0,901,895,49.98,49.98,0,0,0,36,0,0,-57,-2,24,3000,10414,31.1,27,2.2,57,38,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,331KWH,0KWH,0KWH,921.4KWH,331KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,29.4KWH,48,07/08/2020 04:03:50 p.m.,
230,3000,26.5,0,228.8,433.4,0,0,1.8,1.8,0,292,292,9,0,417,412,0,296,292,50.01,50.01,0,0,0,35,0,0,-24,0,24,3000,10414,30.7,26.6,0.9,24,38,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,331KWH,0KWH,0KWH,921.8KWH,331KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,29.4KWH,49,07/08/2020 05:03:50 p.m.,
230,3000,26.6,0,223,433.4,0,0,3.8,3.8,0,568,568,19,0,867,866,0,653,654,50.02,50.02,0,0,0,43,0,0,-10,0,24,3000,10414,30.7,26.6,0.1,10,39,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,331KWH,0KWH,0KWH,922.7KWH,331KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,29.4KWH,50,07/08/2020 06:03:50 p.m.,
230,3000,26.6,0,229.1,433.6,0,0,1.5,1.5,0,271,270,8,0,348,345,0,218,217,50.04,50.04,0,0,0,42,0,0,0,0,24,3000,10414,30.7,26.6,0,0,40,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,331KWH,0KWH,0KWH,922.8KWH,331KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,29.4KWH,51,08/08/2020 12:23:05 a.m.,
230,3000,27.4,0,228.5,444.7,0,0,1.1,1.1,0,119,119,4,0,254,250,0,223,223,50.02,50.02,0,0,0,53,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,331.3KWH,0KWH,0KWH,923.6KWH,331.3KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,29.4KWH,52,08/08/2020 08:28:38 a.m.,
230,3000,26.5,0,230,434.7,0,0,3.9,4,0,877,878,28,0,992,982,0,460,440,50.05,50.05,0,0,0,41,0,0,-26,0,24,3000,10414,30.8,26.7,1,26,40,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,331.7KWH,0KWH,0KWH,925.2KWH,331.7KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,29.5KWH,53,08/08/2020 09:28:44 a.m.,
230,3000,26.6,0,226.5,434.9,0,0,2.4,2.4,0,413,414,13,0,551,546,0,363,358,49.99,49.99,0,0,0,41,0,0,-11,0,24,3000,10414,30.8,26.7,0.4,11,40,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,331.7KWH,0KWH,0KWH,925.6KWH,331.7KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,29.5KWH,54,08/08/2020 10:28:44 a.m.,
230,3000,26.9,0,229.5,436.1,0,0,2.1,2.1,0,334,333,11,0,481,479,0,346,346,50.01,50.01,0,0,0,35,0,0,-62,-2,24,3000,10414,31.1,27,2.3,62,39,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,331.7KWH,0KWH,0KWH,926KWH,331.7KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,29.5KWH,55,08/08/2020 11:28:45 a.m.,
230,3000,27.2,0,229.2,432.2,0,0,2.5,2.5,0,506,506,16,0,575,573,0,273,274,49.97,49.97,0,0,0,32,0,0,-43,-1,24,3000,10414,84,27.3,1.6,43,43,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,331.8KWH,0KWH,0KWH,926.3KWH,331.8KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,29.6KWH,56,08/08/2020 12:28:45 p.m.,
230,3000,26.8,229.9,230.9,414.9,2.3,2.1,0,2.1,353,0,349,11,531,0,499,399,0,399,50,50.07,0,0,0,33,0,0,13,0,24,3000,10414,75.5,27,15.6,422,40,-53,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,332KWH,0KWH,0KWH,926.7KWH,332KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,29.9KWH,57,08/08/2020 01:28:45 p.m.,
230,3000,27.3,0,228.6,433.9,0,0,5.9,6,0,1359,1359,45,0,1372,1371,0,181,183,50.08,50.08,0,0,0,33,0,0,-80,-2,24,3000,10414,84.8,27.4,2.9,80,40,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,332.4KWH,0KWH,0KWH,927.1KWH,332.4KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,30.3KWH,58,08/08/2020 02:28:45 p.m.,
230,3000,27.2,0,230.8,439.4,0,0,6,6,0,1384,1384,46,0,1407,1406,0,253,253,50,50,0,0,0,34,0,0,-53,-1,24,3000,10414,84.3,27.4,1.9,53,45,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,332.4KWH,0KWH,0KWH,928.5KWH,332.4KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,30.4KWH,59,08/08/2020 03:28:45 p.m.,
230,3000,23.9,230,234.4,368.9,2.4,2.2,0,2.2,365,0,362,12,552,0,521,414,0,415,50,49.98,0,0,0,37,0,0,264,11,24,3000,10414,74.4,24.2,7.6,184,36,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,332.5KWH,0KWH,0KWH,929.5KWH,332.5KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,30.5KWH,60,08/08/2020 04:28:45 p.m.,
230,3000,26.5,0,234.7,433.2,0,0,1.8,1.8,0,297,297,9,0,436,434,0,318,318,50.05,50.05,0,0,0,40,0,0,-22,0,24,3000,10414,30.7,26.6,0.8,22,42,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,332.5KWH,0KWH,0KWH,929.8KWH,332.5KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,30.6KWH,61,08/08/2020 05:28:45 p.m.,
230,3000,26.5,0,226.5,432.7,0,0,2.2,2.2,0,379,379,12,0,498,499,0,322,326,49.96,49.96,0,0,0,44,0,0,0,0,24,3000,10414,30.7,26.6,0,0,42,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,332.5KWH,0KWH,0KWH,930.2KWH,332.5KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,30.6KWH,62,08/08/2020 06:28:46 p.m.,
230,3000,27.3,0,226.9,445.2,0,0,2.5,2.5,0,423,422,14,0,567,568,0,381,381,50.05,50.05,0,0,0,49,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,332.5KWH,0KWH,0KWH,930.7KWH,332.5KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,30.6KWH,63,08/08/2020 07:28:46 p.m.,
230,3000,27.3,0,226.5,444.6,0,0,2.6,2.6,0,434,434,14,0,588,586,0,396,396,49.95,49.95,0,0,0,49,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,332.6KWH,0KWH,0KWH,931.1KWH,332.6KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,30.6KWH,64,08/08/2020 08:28:46 p.m.,
230,3000,27.3,0,228.3,444.2,0,0,2.5,2.5,0,424,425,13,0,572,568,0,380,379,50.02,50.02,0,0,0,47,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,332.6KWH,0KWH,0KWH,931.6KWH,332.6KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,30.6KWH,65,08/08/2020 09:28:46 p.m.,
230,3000,27.3,0,233.1,444.6,0,0,2.7,2.7,0,471,470,15,0,628,626,0,415,415,50.02,50.02,0,0,0,47,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,332.6KWH,0KWH,0KWH,932.1KWH,332.6KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,30.6KWH,66,08/08/2020 10:28:46 p.m.,
230,3000,27.4,0,223.9,444.9,0,0,2.5,2.6,0,484,484,16,0,581,576,0,320,315,49.97,49.97,0,0,0,47,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,332.6KWH,0KWH,0KWH,932.6KWH,332.6KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,30.6KWH,67,08/08/2020 11:28:46 p.m.,
230,3000,27.3,0,231.3,445,0,0,1.7,1.7,0,264,264,8,0,398,398,0,297,301,50,50,0,0,0,46,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,332.6KWH,0KWH,0KWH,933KWH,332.6KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,30.6KWH,68,09/08/2020 12:28:46 a.m.,
230,3000,27.3,0,233.2,445.1,0,0,2.5,2.5,0,477,477,15,0,587,585,0,341,341,49.95,49.95,0,0,0,44,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,332.6KWH,0KWH,0KWH,933.3KWH,332.6KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,30.6KWH,69,09/08/2020 01:28:56 a.m.,
230,3000,27.3,0,236,445.4,0,0,1.7,1.7,0,270,270,8,0,400,398,0,294,294,50.05,50.05,0,0,0,44,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,332.6KWH,0KWH,0KWH,933.6KWH,332.6KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,30.6KWH,70,09/08/2020 02:28:57 a.m.,
230,3000,27.3,0,237.2,445.6,0,0,1.4,1.4,0,219,219,7,0,340,340,0,264,264,50.05,50.05,0,0,0,44,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,332.6KWH,0KWH,0KWH,933.8KWH,332.6KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,30.6KWH,71,09/08/2020 03:28:57 a.m.,
230,3000,27.3,0,234.8,445.5,0,0,1.7,1.7,0,264,264,8,0,392,392,0,289,293,49.97,49.97,0,0,0,43,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,332.6KWH,0KWH,0KWH,934.1KWH,332.6KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,30.6KWH,72,09/08/2020 04:28:57 a.m.,
230,3000,22.7,229.9,0,350.3,1.9,1.7,0,1.7,246,0,246,8,460,0,423,387,0,387,50,0,0,0,0,41,0,0,319,14,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,332.8KWH,0KWH,0KWH,934.4KWH,332.8KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,30.6KWH,73,09/08/2020 05:28:57 a.m.,
230,3000,27.4,0,233.9,444.2,0,0,2.2,2.2,0,406,406,13,0,522,526,0,327,341,50.03,50.03,0,0,0,58,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,332.8KWH,0KWH,0KWH,934.7KWH,332.8KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,30.6KWH,74,09/08/2020 06:28:57 a.m.,
230,3000,27.4,0,234,444.8,0,0,1.5,1.5,0,219,219,7,0,362,362,0,287,291,49.98,49.98,0,0,0,52,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,332.8KWH,0KWH,0KWH,934.9KWH,332.8KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,30.6KWH,75,09/08/2020 07:28:58 a.m.,
230,3000,26.6,0,235.6,434.4,0,0,1.3,1.3,0,187,188,6,0,311,308,0,244,247,50.02,50.02,0,0,0,44,0,0,-10,0,24,3000,10414,30.8,26.7,0.4,10,41,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,332.8KWH,0KWH,0KWH,935.1KWH,332.8KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,30.6KWH,76,09/08/2020 08:28:58 a.m.,
230,3000,26.7,0,234,433.2,0,0,1.3,1.3,0,193,193,6,0,306,303,0,237,237,49.99,49.99,0,0,0,38,0,0,-36,-1,24,3000,10414,30.9,26.8,1.4,36,41,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,332.8KWH,0KWH,0KWH,935.4KWH,332.8KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,30.6KWH,77,09/08/2020 03:20:27 p.m.,
230,3000,27.3,0,230.3,441.5,0,0,1,1,0,119,119,4,0,244,234,0,212,206,49.99,49.99,0,0,0,34,0,0,-34,-1,24,3000,10414,83.3,27.4,1.3,34,41,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,332.8KWH,0KWH,0KWH,936.2KWH,332.8KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,30.9KWH,78,10/08/2020 09:08:00 a.m.,
230,3000,27.2,230,0,421.6,2.3,2.1,0,2.1,328,0,328,11,534,0,499,420,0,417,50,0,0,0,0,32,0,0,38,1,24,3000,10414,81.1,27.4,13.4,370,39,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,333.1KWH,0KWH,0KWH,939.3KWH,333.1KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,31.3KWH,79,10/08/2020 10:08:07 a.m.,
230,3000,28.6,229.9,0,442.8,2.4,2.2,0,2.2,337,0,340,11,549,0,518,431,0,431,50,0,0,0,0,33,0,0,53,1,24,3000,10414,81.5,28.8,12.8,365,38,-52,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,333.5KWH,0KWH,0KWH,939.7KWH,333.5KWH,0KWH,0KWH,,Work Mode,Current limiting,Absorb charge,Connect,Connect,1.02.02,1.16.29,31.7KWH,80,10/08/2020 11:08:07 a.m.,
230,3000,28.6,230,0,443,2.3,2.1,0,2.1,328,0,325,10,531,0,499,420,0,419,50,0,0,0,0,33,0,0,53,1,24,3000,10414,81.9,28.8,12.4,355,38,-52,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,333.8KWH,0KWH,0KWH,940.1KWH,333.8KWH,0KWH,0KWH,,Work Mode,Current limiting,Absorb charge,Connect,Connect,1.02.02,1.16.29,32.1KWH,81,10/08/2020 12:08:07 p.m.,
230,3000,27.2,230,0,423.2,1.3,1,0,1,121,0,119,4,301,0,241,276,0,276,50,0,0,0,0,33,0,0,27,0,24,3000,10414,84.2,27.4,5.7,155,43,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,334.1KWH,0KWH,0KWH,940.3KWH,334.1KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,32.4KWH,82,10/08/2020 01:08:07 p.m.,
230,3000,27.1,230,0,422.8,1.3,1,0,1,119,0,118,3,301,0,241,277,0,277,50,0,0,0,0,36,0,0,46,1,24,3000,10414,84,27.4,5.3,134,46,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,334.2KWH,0KWH,0KWH,940.4KWH,334.2KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,32.5KWH,83,10/08/2020 02:08:09 p.m.,
230,3000,27.2,230.1,0,421.9,1.4,1.2,0,1.2,291,0,291,9,345,0,294,184,0,184,50,0,0,0,0,34,0,0,65,2,24,3000,10414,81.5,27.4,10.9,302,41,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,334.3KWH,0KWH,0KWH,940.6KWH,334.3KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,32.7KWH,84,10/08/2020 03:08:09 p.m.,
230,3000,24.3,229.9,0,375,2.1,1.9,0,1.9,278,0,277,9,483,0,448,395,0,395,50,0,0,0,0,42,0,0,343,14,24,3000,10414,28.5,24.4,0.4,10,42,-53,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,334.5KWH,0KWH,0KWH,940.8KWH,334.5KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,32.9KWH,85,10/08/2020 04:08:09 p.m.,
