AC voltage grade,Rated power(VA),Battery voltage,Inverter voltage,Grid voltage,BUS voltage,Control current,Inverter current,Grid current,Battery voltage,PInverter,PGrid,PLoad,Load percent,SInverter,SGrid,Sload,Qinverter,Qgrid,Qload,Inverter frequency,Grid frequency,Inverter max number,Combine type,Inverter number,AC radiator temperature,Transformer temperature,DC radiator temperature,Batt power,Batt current,Batt voltage grade,Rated power(W),Communication Protocal Edition,PV voltage,Battery voltage,Charger current,Charger power,Radiator temperature,External temperature,BattVol Grade,Rated Current,MachineType,SerialNumber,Hardware,Software,ProtocalEdition,WorkState,InverterRelayState,GridRelayState,LoadRelayState,NLineRelayState,DcRelayState,EarthRelayState,AccumulatedChargerPower,AccumulatedDischargerPower,AccumulatedBuyPower,AccumulatedSellPower,AccumulatedLoadPower,AccumulatedSelfusePower,AccumulatedPvsellPower,AccumulatedGridChargerPower,Errs,ChrWorkstate,MpptState,ChargingState,BatteryRelay,PvRelay,ChrHardware,ChrSoftware,AccumulatedPvPower,Id,RecordTime,
230,3000,27.3,0,220.3,443.9,0,0,2,2,0,316,317,10,0,444,445,0,311,316,50.01,50.01,0,0,0,45,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,399.6KWH,0KWH,0KWH,97.9KWH,399.6KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,91.9KWH,129,13/09/2020 10:31:18 p.m.,
230,3000,27.4,0,225.9,443.6,0,0,1.9,1.9,0,257,257,8,0,425,426,0,342,342,50.01,50.01,0,0,0,46,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,399.6KWH,0KWH,0KWH,98.1KWH,399.6KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,91.9KWH,130,13/09/2020 11:31:18 p.m.,
230,3000,27.3,0,226.8,443.1,0,0,2,2,0,289,289,9,0,453,454,0,348,352,49.96,49.96,0,0,0,45,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,399.6KWH,0KWH,0KWH,98.6KWH,399.6KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,91.9KWH,131,14/09/2020 12:31:18 a.m.,
230,3000,27.3,0,227.3,443.8,0,0,1.9,1.9,0,260,261,8,0,431,429,0,343,342,49.98,49.98,0,0,0,46,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,399.6KWH,0KWH,0KWH,98.8KWH,399.6KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,91.9KWH,132,14/09/2020 01:31:18 a.m.,
230,3000,27.3,0,229.8,443.7,0,0,1.6,1.6,0,231,231,7,0,367,364,0,284,284,50.01,50.01,0,0,0,43,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,399.6KWH,0KWH,0KWH,99.1KWH,399.6KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,91.9KWH,133,14/09/2020 02:31:18 a.m.,
230,3000,27.4,0,229.9,443.6,0,0,1.5,1.5,0,228,228,7,0,362,362,0,280,283,49.97,49.97,0,0,0,43,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,399.6KWH,0KWH,0KWH,99.3KWH,399.6KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,91.9KWH,134,14/09/2020 03:31:18 a.m.,
230,3000,27.3,0,230.4,443.8,0,0,1.9,1.9,0,371,371,12,0,454,449,0,261,255,49.98,49.98,0,0,0,42,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,399.6KWH,0KWH,0KWH,99.6KWH,399.6KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,91.9KWH,135,14/09/2020 04:31:18 a.m.,
230,3000,27.4,0,229.5,443.9,0,0,1.4,1.4,0,216,214,7,0,341,332,0,263,256,50,50,0,0,0,40,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,399.6KWH,0KWH,0KWH,99.8KWH,399.6KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,91.9KWH,136,14/09/2020 05:31:19 a.m.,
230,3000,27.3,0,228.6,443.9,0,0,1.4,1.4,0,207,208,6,0,320,322,0,247,250,50.17,50.17,0,0,0,40,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,399.6KWH,0KWH,0KWH,100.1KWH,399.6KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,91.9KWH,137,14/09/2020 06:31:19 a.m.,
230,3000,27.5,0,230.1,451.1,0,0,1.4,1.4,0,199,199,6,0,321,318,0,251,251,50.03,50.03,0,0,0,38,0,0,-15,0,24,3000,10414,87.7,28.6,0,0,39,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,399.6KWH,0KWH,0KWH,100.4KWH,399.6KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,91.9KWH,138,14/09/2020 07:31:19 a.m.,
230,3000,23.6,229.9,0,365.1,2,1.8,0,1.8,303,0,303,10,459,0,422,345,0,344,50,0,0,0,0,32,0,0,86,3,24,3000,10414,75.8,23.9,12.5,298,38,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,399.8KWH,0KWH,0KWH,100.6KWH,399.8KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,92.1KWH,139,14/09/2020 08:31:19 a.m.,
230,3000,27.1,0,226,434.4,0,0,1.7,1.7,0,308,308,10,0,397,395,0,250,250,50,50,0,0,0,33,0,0,-67,-2,24,3000,10414,86.1,27.4,2.4,67,45,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,400KWH,0KWH,0KWH,101.1KWH,400KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,92.4KWH,140,14/09/2020 09:31:19 a.m.,
230,3000,27.3,0,227.3,438.3,0,0,1.7,1.7,0,310,310,10,0,400,401,0,252,257,50.01,50.01,0,0,0,32,0,0,-44,-1,24,3000,10414,84.5,27.4,1.6,44,44,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,400KWH,0KWH,0KWH,101.4KWH,400KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,92.5KWH,141,14/09/2020 10:31:19 a.m.,
230,3000,27.2,0,227.9,439.1,0,0,1.9,1.9,0,373,373,12,0,449,447,0,254,249,49.97,49.97,0,0,0,33,0,0,-24,0,24,3000,10414,83.8,27.4,0.9,24,43,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,400KWH,0KWH,0KWH,101.7KWH,400KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,92.5KWH,142,14/09/2020 11:31:20 a.m.,
230,3000,27.3,0,228.4,438.8,0,0,0.8,0.8,0,76,76,2,0,182,177,0,164,164,50.04,50.04,0,0,0,34,0,0,-17,0,24,3000,10414,82.9,27.4,0.6,17,44,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,400KWH,0KWH,0KWH,101.9KWH,400KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,92.5KWH,143,14/09/2020 12:31:20 p.m.,
230,3000,27.3,0,227.5,438.6,0,0,0.8,0.8,0,76,77,2,0,182,177,0,164,164,49.99,49.99,0,0,0,34,0,0,-17,0,24,3000,10414,82.6,27.4,0.6,17,44,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,400KWH,0KWH,0KWH,101.9KWH,400KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,92.5KWH,144,14/09/2020 06:50:39 p.m.,
230,3000,26.5,0,229,433.3,0,0,1.1,1.1,0,116,115,3,0,251,248,0,223,223,50.1,50.1,0,0,0,42,0,0,0,0,24,3000,10414,30.7,26.6,0,0,42,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,400KWH,0KWH,0KWH,102.5KWH,400KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,92.6KWH,145,15/09/2020 09:07:33 a.m.,
230,3000,27.2,229.8,232.2,420.7,2.4,2.2,0,2.2,380,0,382,12,572,0,542,424,0,424,50,50.04,0,0,0,32,0,0,37,1,24,3000,10414,82,27.4,15.7,428,30,-53,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,400.3KWH,0KWH,0KWH,104.7KWH,400.3KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,93KWH,146,15/09/2020 10:07:37 a.m.,
230,3000,27.2,230,229.7,421,2.5,2.3,0,2.3,387,0,384,12,574,0,545,425,0,426,50,50.01,0,0,0,33,0,0,50,1,24,3000,10414,82.5,27.4,15.1,420,37,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,400.7KWH,0KWH,0KWH,105.1KWH,400.7KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,93.4KWH,147,15/09/2020 11:07:37 a.m.,
230,3000,24.1,230,233,371.2,2.4,2.2,0,2.2,452,0,454,14,549,0,518,308,0,308,50,50.02,0,0,0,33,0,0,115,4,24,3000,10414,74.1,24.4,17.5,429,39,-52,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,401.1KWH,0KWH,0KWH,105.5KWH,401.1KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,93.8KWH,148,15/09/2020 12:07:37 p.m.,
230,3000,27.2,230,234.7,423.3,1.1,0.7,0,0.7,67,0,69,2,270,0,201,260,0,260,50,49.99,0,0,0,38,0,0,1,0,24,3000,10414,79.9,27.4,4.5,122,47,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,401.3KWH,0KWH,0KWH,105.6KWH,401.3KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,94KWH,149,15/09/2020 06:56:06 p.m.,
230,3000,26.5,0,228.7,431.8,0,0,1.5,1.5,0,264,264,8,0,343,340,0,218,217,50.02,50.02,0,0,0,48,0,0,0,0,24,3000,10414,30.7,26.6,0,0,41,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,401.7KWH,0KWH,0KWH,106.1KWH,401.7KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,94.5KWH,150,16/09/2020 09:11:06 a.m.,
230,3000,27.1,230,228.6,421.2,2.1,1.9,0,1.9,298,0,299,9,505,0,471,407,0,407,50,50.03,0,0,0,31,0,0,17,0,24,3000,10414,79.8,27.4,13,361,36,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,402.6KWH,0KWH,0KWH,108.1KWH,402.6KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,95KWH,151,16/09/2020 10:11:10 a.m.,
230,3000,27.1,230,232,420,2.6,2.4,0,2.4,488,0,489,16,595,0,567,340,0,343,50,50.06,0,0,0,33,0,0,33,1,24,3000,10414,76.9,27.5,20.1,550,32,-53,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,403KWH,0KWH,0KWH,108.5KWH,403KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,95.5KWH,152,16/09/2020 11:11:11 a.m.,
230,3000,27.1,230,232.3,420.9,2.4,2.2,0,2.2,353,0,351,11,566,0,536,444,0,444,50,49.98,0,0,0,33,0,0,34,1,24,3000,10414,78.4,27.4,14.5,402,36,-53,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,403.3KWH,0KWH,0KWH,108.9KWH,403.3KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,95.9KWH,153,16/09/2020 12:11:11 p.m.,
230,3000,27.1,230,233.2,423.3,1.1,0.7,0,0.7,67,0,64,2,255,0,181,246,0,247,50,50.02,0,0,0,37,0,0,2,0,24,3000,10414,81,27.4,4.2,121,46,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,403.6KWH,0KWH,0KWH,109.1KWH,403.6KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,96.1KWH,154,16/09/2020 06:58:06 p.m.,
230,3000,26.5,0,231.2,433.3,0,0,1,1,0,101,101,3,0,231,229,0,206,210,50.05,50.05,0,0,0,44,0,0,0,0,24,3000,10414,30.7,26.6,0,0,42,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,403.9KWH,0KWH,0KWH,109.6KWH,403.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,96.7KWH,155,17/09/2020 09:03:34 a.m.,
230,3000,27.1,230,231,421.4,2.1,1.9,0,1.9,320,0,319,10,482,0,447,361,0,361,50,49.99,0,0,0,32,0,0,6,0,24,3000,10414,79.1,27.4,14.5,396,38,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,404.8KWH,0KWH,0KWH,111.6KWH,404.8KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,97.2KWH,156,17/09/2020 10:03:39 a.m.,
230,3000,27.1,230,230.8,421.7,1.9,1.7,0,1.7,254,0,252,8,437,0,398,356,0,356,50,50,0,0,0,32,0,0,3,0,24,3000,10414,81.6,27.4,11.9,324,38,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,405.1KWH,0KWH,0KWH,111.9KWH,405.1KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,97.6KWH,157,17/09/2020 11:03:39 a.m.,
230,3000,28.6,229.9,232.8,444.3,1.8,1.6,0,1.6,243,0,244,8,425,0,384,347,0,347,50,50.02,0,0,0,34,0,0,8,0,24,3000,10414,79.2,28.8,10.6,305,41,-52,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,405.4KWH,0KWH,0KWH,112.3KWH,405.4KWH,0KWH,0KWH,,Work Mode,Current limiting,Absorb charge,Connect,Connect,1.02.02,1.16.29,98KWH,158,17/09/2020 12:03:39 p.m.,
230,3000,27.2,230,233.7,422.8,1.1,0.7,0,0.7,70,0,69,2,255,0,181,245,0,245,50,50.04,0,0,0,35,0,0,-3,0,24,3000,10414,78.6,27.4,4.5,125,44,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,405.6KWH,0KWH,0KWH,112.4KWH,405.6KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,98.2KWH,159,17/09/2020 06:37:06 p.m.,
230,3000,26.5,0,233.4,432.8,0,0,1.1,1.1,0,103,103,3,0,273,273,0,256,256,50.02,50.02,0,0,0,47,0,0,-10,0,24,3000,10414,30.7,26.6,0.1,10,44,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,406KWH,0KWH,0KWH,112.9KWH,406KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,98.8KWH,160,18/09/2020 09:06:09 a.m.,
230,3000,26.9,229.9,231.3,421.5,2.4,2.2,0,2.2,368,0,368,12,551,0,520,410,0,410,50,49.96,0,0,0,35,0,0,-3,0,24,3000,10414,77.5,27.4,16.6,455,43,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,407KWH,0KWH,0KWH,115KWH,407KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,99.4KWH,161,18/09/2020 10:06:18 a.m.,
230,3000,27.1,230,230.8,422.6,2.1,1.9,0,1.9,290,0,291,9,483,0,448,384,0,384,50,49.97,0,0,0,35,0,0,3,0,24,3000,10414,78.5,27.4,13.3,364,41,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,407.3KWH,0KWH,0KWH,115.3KWH,407.3KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,99.9KWH,162,18/09/2020 11:06:18 a.m.,
230,3000,27.1,229.9,230.4,423,2.1,1.9,0,1.9,290,0,290,9,488,0,451,392,0,388,50,49.98,0,0,0,36,0,0,25,0,24,3000,10414,78.1,27.4,12.5,342,42,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,407.7KWH,0KWH,0KWH,115.7KWH,407.7KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,100.3KWH,163,18/09/2020 12:06:18 p.m.,
230,3000,27.1,229.9,229.6,422.4,1.7,1.5,0,1.5,210,0,213,7,390,0,346,326,0,326,50,49.97,0,0,0,37,0,0,2,0,24,3000,10414,78.7,27.4,10.1,277,40,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,407.9KWH,0KWH,0KWH,115.9KWH,407.9KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,100.5KWH,164,18/09/2020 06:40:12 p.m.,
230,3000,26.5,0,234.4,432.8,0,0,1.2,1.2,0,108,109,3,0,280,277,0,258,258,49.93,49.93,0,0,0,46,0,0,0,0,24,3000,10414,30.7,26.6,0,0,44,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,408.3KWH,0KWH,0KWH,116.4KWH,408.3KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,101.1KWH,165,19/09/2020 09:08:05 a.m.,
230,3000,27.1,230,227.1,422,1.9,1.7,0,1.7,258,0,257,8,445,0,407,363,0,363,50,50.1,0,0,0,32,0,0,-13,0,24,3000,10414,82.3,27.4,12.3,345,38,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,409.4KWH,0KWH,0KWH,118.5KWH,409.4KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,101.7KWH,166,19/09/2020 10:08:08 a.m.,
230,3000,27.4,0,233.3,439.2,0,0,1.6,1.6,0,281,281,9,0,387,384,0,265,264,49.99,49.99,0,0,0,33,0,0,0,0,24,3000,10414,85.6,27.6,0,0,37,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,409.7KWH,0KWH,0KWH,118.9KWH,409.7KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,102KWH,167,19/09/2020 11:08:08 a.m.,
230,3000,27.1,230,231.7,422.4,1.6,1.3,0,1.3,187,0,188,5,365,0,313,312,0,308,50,50.04,0,0,0,32,0,0,3,0,24,3000,10414,83.3,27.4,9,246,35,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,409.9KWH,0KWH,0KWH,119.2KWH,409.9KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,102.3KWH,168,19/09/2020 12:08:08 p.m.,
230,3000,27.2,230,233.5,423.7,1.1,0.7,0,0.7,67,0,68,2,261,0,189,251,0,251,50,50.03,0,0,0,38,0,0,14,0,24,3000,10414,82.7,27.4,4.2,109,48,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,410KWH,0KWH,0KWH,119.3KWH,410KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,102.5KWH,169,19/09/2020 06:52:06 p.m.,
230,3000,26.6,0,231.4,433.6,0,0,1,1,0,103,104,3,0,236,232,0,212,212,49.96,49.96,0,0,0,43,0,0,0,0,24,3000,10414,30.7,26.6,0,0,43,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,410.4KWH,0KWH,0KWH,119.8KWH,410.4KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,103KWH,170,21/09/2020 09:13:35 a.m.,
230,3000,28.5,0,225.2,450.9,0,0,9.9,9.9,0,2241,2241,74,0,2241,2241,0,0,0,49.99,49.99,0,0,0,32,0,0,-555,-19,24,3000,10414,77,28.8,19.2,555,38,-52,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,413KWH,0KWH,0KWH,124.1KWH,413KWH,0KWH,0KWH,,Work Mode,Current limiting,Absorb charge,Connect,Connect,1.02.02,1.16.29,105.1KWH,171,21/09/2020 10:13:49 a.m.,
230,3000,27.1,230,229.5,422.4,1.8,1.6,0,1.6,235,0,236,8,414,0,372,339,0,339,50,50.01,0,0,0,30,0,0,2,0,24,3000,10414,80.8,27.4,11.2,305,34,-53,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,413.3KWH,0KWH,0KWH,124.5KWH,413.3KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,105.5KWH,172,21/09/2020 11:13:49 a.m.,
230,3000,28.5,229.8,231.4,442.6,2.3,2.1,0,2.1,361,0,359,11,540,0,511,402,0,406,50,50.02,0,0,0,32,0,0,15,0,24,3000,10414,78.9,28.8,14.8,429,35,-52,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,413.6KWH,0KWH,0KWH,124.8KWH,413.6KWH,0KWH,0KWH,,Work Mode,Current limiting,Absorb charge,Connect,Connect,1.02.02,1.16.29,105.8KWH,173,21/09/2020 12:13:49 p.m.,
230,3000,27.1,230,232,422.6,1.3,1,0,1,122,0,124,3,299,0,238,271,0,271,50,50.05,0,0,0,33,0,0,-11,0,24,3000,10414,80.9,27.4,7.1,194,37,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,413.9KWH,0KWH,0KWH,125.1KWH,413.9KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,106.2KWH,174,21/09/2020 01:13:49 p.m.,
230,3000,27.2,230,233.2,423.5,1.4,1.1,0,1.1,115,0,115,4,324,0,269,302,0,302,50,49.98,0,0,0,43,0,0,-21,0,24,3000,10414,81,27.4,7,196,45,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,414KWH,0KWH,0KWH,125.2KWH,414KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,106.4KWH,175,21/09/2020 02:13:49 p.m.,
230,3000,27.1,230.1,234.3,422.1,1.4,1.1,0,1.1,278,0,279,9,330,0,279,176,0,175,50,49.96,0,0,0,36,0,0,30,1,24,3000,10414,78.7,27.4,11.8,324,43,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,414.2KWH,0KWH,0KWH,125.4KWH,414.2KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,106.6KWH,176,21/09/2020 03:13:49 p.m.,
